date,product_id,category,price,discount_pct,competitor_price,units_sold,revenue,cost,inventory_level,season,day_of_week
2024-06-07,P002,Electronics,420.94422039299116,10,407.29332645784257,1,420.94422039299116,257.483375262504,69,Monsoon,Friday
2024-06-07,P003,Clothing,368.9625174382303,0,360.43276306964833,8,2951.7001395058423,258.60483630083115,82,Monsoon,Friday
2024-06-07,P004,Clothing,108.12418713334048,20,115.09897610658906,98,10596.170339067368,71.45947859619886,99,Monsoon,Friday
2024-06-07,P005,Groceries,158.48859538421092,15,158.94271208805597,83,13154.553416889506,106.35435356093298,473,Monsoon,Friday
2024-06-08,P001,Electronics,219.9652193908268,10,212.2467236945741,66,14517.70447979457,158.33221565655901,231,Monsoon,Saturday
2024-06-08,P002,Electronics,210.10314577772658,5,214.61299266825858,66,13866.807621329954,126.06947228714753,258,Monsoon,Saturday
2024-06-08,P003,Clothing,337.1817091709613,10,329.29589299693214,24,8092.3610201030715,234.185974969447,79,Monsoon,Saturday
2024-06-08,P004,Clothing,420.2494625651262,10,396.27502079162116,4,1680.9978502605047,263.93212545161043,279,Monsoon,Saturday
2024-06-08,P005,Groceries,212.64024409410058,0,198.95456602247526,64,13608.975622022437,128.90171246364844,137,Monsoon,Saturday
2024-06-09,P001,Electronics,226.69945946008477,15,225.97610120089655,76,17229.15891896644,153.8811451824858,446,Monsoon,Sunday
2024-06-09,P002,Electronics,375.54659377022244,15,368.48888704134225,16,6008.745500323559,246.16684923571697,307,Monsoon,Sunday
2024-06-09,P003,Clothing,221.39147920552762,10,231.3528030594118,54,11955.13987709849,133.35609626604148,291,Monsoon,Sunday
2024-06-09,P004,Clothing,426.79335232362774,20,454.9144794827548,0,0.0,294.6621722097753,469,Monsoon,Sunday
2024-06-09,P005,Groceries,475.294128902253,10,499.0343820749792,0,0.0,290.26850090678533,188,Monsoon,Sunday
2024-06-10,P001,Electronics,112.61385125248964,10,104.18803732789253,78,8783.880397694193,75.21681779458243,480,Monsoon,Monday
2024-06-10,P002,Electronics,369.5002585035435,5,366.4586313722573,10,3695.002585035435,233.6869037181789,286,Monsoon,Monday
2024-06-10,P003,Clothing,111.5205482277334,0,106.73963713758216,85,9479.246599357339,71.06752783422783,147,Monsoon,Monday
2024-06-10,P004,Clothing,223.53752365698364,15,240.82915741261837,52,11623.95123016315,158.66372202441838,439,Monsoon,Monday
2024-06-10,P005,Groceries,287.6979783482159,10,288.8967126237114,31,8918.637328794692,198.09748075091204,476,Monsoon,Monday
2024-06-11,P001,Electronics,156.29734535646128,0,169.63050215683563,61,9534.138066744137,94.00835455778868,228,Monsoon,Tuesday
2024-06-11,P002,Electronics,167.80806413178493,15,161.77117068912247,73,12249.9886816203,121.84105159224812,320,Monsoon,Tuesday
2024-06-11,P003,Clothing,444.2914237552339,10,462.0772706691504,0,0.0,311.4769782575076,326,Monsoon,Tuesday
2024-06-11,P004,Clothing,127.8327134174316,0,123.55219645114825,85,10865.780640481686,94.8177872653708,362,Monsoon,Tuesday
2024-06-11,P005,Groceries,168.1732807519984,20,155.6147670885503,78,13117.515898655874,121.47398643567915,464,Monsoon,Tuesday
2024-06-12,P001,Electronics,426.55909054462825,15,402.3585992446815,3,1279.6772716338846,264.94437670191627,358,Monsoon,Wednesday
2024-06-12,P002,Electronics,203.14800141920344,15,207.3022126534656,55,11173.140078056189,151.71931174907306,426,Monsoon,Wednesday
2024-06-12,P003,Clothing,324.75924120057056,15,322.0907935216456,31,10067.536477217687,242.08716729690045,414,Monsoon,Wednesday
2024-06-12,P004,Clothing,107.28212124127943,0,107.19837910055367,66,7080.6200019244425,71.78711554755667,175,Monsoon,Wednesday
2024-06-12,P005,Groceries,127.8367389585236,0,130.8120094603382,74,9459.918682930745,81.18181851904909,222,Monsoon,Wednesday
2024-06-13,P001,Electronics,287.290561637053,0,291.4927569274644,27,7756.84516420043,214.49720714204335,395,Monsoon,Thursday
2024-06-13,P002,Electronics,202.6292903960187,10,217.40816924194772,44,8915.688777424823,149.7230081271707,362,Monsoon,Thursday
2024-06-13,P003,Clothing,482.84967827422406,15,461.3300930917929,0,0.0,352.9657299069236,479,Monsoon,Thursday
2024-06-13,P004,Clothing,154.798731447587,10,144.1643031506646,78,12074.301052911786,98.68171130298009,233,Monsoon,Thursday
2024-06-13,P005,Groceries,494.55943059412,0,542.131280002506,0,0.0,344.59193942907433,88,Monsoon,Thursday
2024-06-14,P001,Electronics,307.0962628417849,5,318.6533465595816,26,7984.502833886407,216.72337516879608,332,Monsoon,Friday
2024-06-14,P002,Electronics,337.6542335895182,20,364.3096112951641,21,7090.7389053798815,249.62471893166654,388,Monsoon,Friday
2024-06-14,P003,Clothing,159.68445918526743,10,159.99670121707118,61,9740.752010301314,100.01329031525033,440,Monsoon,Friday
2024-06-14,P004,Clothing,479.04259816196213,15,454.55219168795634,0,0.0,294.2945796681453,245,Monsoon,Friday
2024-06-14,P005,Groceries,401.2945657235043,5,441.06681112115785,0,0.0,246.63087768158147,176,Monsoon,Friday
2024-06-15,P001,Electronics,313.5105574940151,15,333.3951076999599,37,11599.890627278557,231.18230894747157,375,Monsoon,Saturday
2024-06-15,P002,Electronics,160.66678414304812,20,147.6699855541997,90,14460.010572874331,99.08146850657238,289,Monsoon,Saturday
2024-06-15,P003,Clothing,431.71467101220566,10,406.62586527550246,0,0.0,320.4757203857733,268,Monsoon,Saturday
2024-06-15,P004,Clothing,282.01304764879774,5,282.0213999256973,46,12972.600191844696,187.07413940935533,430,Monsoon,Saturday
2024-06-15,P005,Groceries,379.5019155530167,15,357.02678559623945,21,7969.5402266133515,238.3494134702047,113,Monsoon,Saturday
2024-06-16,P001,Electronics,198.92071953108913,0,214.56410703486884,50,9946.035976554456,138.34571487083812,50,Monsoon,Sunday
2024-06-16,P002,Electronics,328.13297048049924,5,340.5586325116577,25,8203.32426201248,200.3107937754538,190,Monsoon,Sunday
2024-06-16,P003,Clothing,198.09198329267153,10,179.87730158925876,61,12083.610980852964,125.86527236294772,392,Monsoon,Sunday
2024-06-16,P004,Clothing,412.09076664715786,10,389.43332930818343,6,2472.5445998829473,280.2404074463016,116,Monsoon,Sunday
2024-06-16,P005,Groceries,381.9344790069346,10,376.43356624747884,10,3819.3447900693463,236.16221002995425,67,Monsoon,Sunday
2024-06-17,P001,Electronics,290.3187259978404,20,313.1279433877759,30,8709.561779935211,209.25138069296673,359,Monsoon,Monday
2024-06-17,P002,Electronics,195.48032187959137,15,207.94629595216546,58,11337.8586690163,133.81932768952075,67,Monsoon,Monday
2024-06-17,P003,Clothing,410.3895634999553,10,426.01535720435555,0,0.0,303.7612166600316,165,Monsoon,Monday
2024-06-17,P004,Clothing,131.93242662514936,20,140.1011891144343,82,10818.458983262248,98.13018880373606,206,Monsoon,Monday
2024-06-17,P005,Groceries,494.76146657410226,0,485.9391945211759,0,0.0,324.4338332856699,231,Monsoon,Monday
2024-06-18,P001,Electronics,315.5848477425684,5,292.3757097385183,33,10414.299975504757,194.75284188633648,170,Monsoon,Tuesday
2024-06-18,P002,Electronics,423.7993686246245,0,384.6041048218322,0,0.0,285.57231430849816,256,Monsoon,Tuesday
2024-06-18,P003,Clothing,173.15506035862109,10,188.56860343077747,65,11255.078923310371,129.52372569058198,137,Monsoon,Tuesday
2024-06-18,P004,Clothing,388.2681292996528,15,363.9107864269164,15,5824.021939494792,254.15335153814135,384,Monsoon,Tuesday
2024-06-18,P005,Groceries,416.99496886639184,10,379.9358564346777,7,2918.964782064743,300.29804291351695,468,Monsoon,Tuesday
2024-06-19,P001,Electronics,231.53321875247613,20,209.40045843001027,65,15049.659218910949,140.31889865528112,250,Monsoon,Wednesday
2024-06-19,P002,Electronics,363.83873082352596,15,396.1732304413562,12,4366.064769882311,227.75113119218048,164,Monsoon,Wednesday
2024-06-19,P003,Clothing,407.8400605178929,15,400.0827138859584,6,2447.0403631073573,302.88110166118406,470,Monsoon,Wednesday
2024-06-19,P004,Clothing,404.20080176689595,5,430.4769994227762,0,0.0,293.6853280182993,316,Monsoon,Wednesday
2024-06-19,P005,Groceries,296.9643146861488,0,306.5203325720217,22,6533.214923095273,202.73343885113516,182,Monsoon,Wednesday
2024-06-20,P001,Electronics,431.80926620030186,0,468.5020215698155,0,0.0,318.6996151892464,463,Monsoon,Thursday
2024-06-20,P002,Electronics,221.6281139121028,10,235.31689014843795,52,11524.661923429347,151.95141364650664,301,Monsoon,Thursday
2024-06-20,P003,Clothing,301.62997873603535,10,278.517363610534,39,11763.56917070538,208.3791766932474,101,Monsoon,Thursday
2024-06-20,P004,Clothing,120.82095934692285,15,116.07640836967208,92,11115.528259916902,88.78031829363708,307,Monsoon,Thursday
2024-06-20,P005,Groceries,311.82523745933486,20,307.61439500524483,37,11537.53378599539,192.80358188215033,216,Monsoon,Thursday
2024-06-21,P001,Electronics,275.1198125099094,15,253.6636695528338,36,9904.31325035674,190.23980178516604,129,Monsoon,Friday
2024-06-21,P002,Electronics,317.92079131039077,20,325.6064747818026,30,9537.623739311723,236.97380854922272,187,Monsoon,Friday
2024-06-21,P003,Clothing,153.38760178786362,20,153.16905197720232,83,12731.17094839268,106.6032369840657,392,Monsoon,Friday
2024-06-21,P004,Clothing,382.7644060395961,10,381.45316653497576,11,4210.408466435557,240.2478308072918,281,Monsoon,Friday
2024-06-21,P005,Groceries,458.9186354133179,15,444.917739223848,0,0.0,318.61352245178574,154,Monsoon,Friday
2024-06-22,P001,Electronics,387.80066201910637,10,399.8405140762218,6,2326.8039721146383,252.4766944139832,484,Monsoon,Saturday
2024-06-22,P002,Electronics,158.22710346100047,5,153.4390847081042,92,14556.893518412044,104.43343780646028,385,Monsoon,Saturday
2024-06-22,P003,Clothing,497.7013276346144,10,543.1412721874692,0,0.0,364.8195313017538,454,Monsoon,Saturday
2024-06-22,P004,Clothing,168.42403701334064,15,164.09800190838547,88,14821.315257173976,105.98158905464092,442,Monsoon,Saturday
2024-06-22,P005,Groceries,117.11331239351765,5,106.8434738007824,115,13468.030925254528,85.24074597026853,259,Monsoon,Saturday
2024-06-23,P001,Electronics,236.1802782174423,20,255.35600109392814,66,15587.898362351192,162.4365254539682,71,Monsoon,Sunday
2024-06-23,P002,Electronics,368.2840913336302,5,371.5230452488383,12,4419.409096003563,249.4237345130915,308,Monsoon,Sunday
2024-06-23,P003,Clothing,465.9263903059923,20,443.7635681644482,0,0.0,294.4317528916754,497,Monsoon,Sunday
2024-06-23,P004,Clothing,251.8363655018937,15,260.51331279075566,44,11080.800082083324,188.36907206701275,346,Monsoon,Sunday
2024-06-23,P005,Groceries,434.08690424350755,20,419.18111616224564,2,868.1738084870151,317.1036087546247,289,Monsoon,Sunday
2024-06-24,P001,Electronics,197.77577838867728,10,206.30678820779542,67,13250.977152041378,130.25619219532373,459,Monsoon,Monday
2024-06-24,P002,Electronics,355.3911666452956,5,383.98027402169333,8,2843.1293331623647,215.88772329561928,180,Monsoon,Monday
2024-06-24,P003,Clothing,375.8172734630392,0,404.7764619317039,1,375.8172734630392,245.87414428335174,68,Monsoon,Monday
2024-06-24,P004,Clothing,228.9988873426775,0,240.77706155890516,41,9388.954381049778,140.95231311680715,163,Monsoon,Monday
2024-06-24,P005,Groceries,443.5701554122772,15,443.11874336027404,0,0.0,297.5048201595026,310,Monsoon,Monday
2024-06-25,P001,Electronics,105.01927967556357,20,101.01190646009148,86,9031.658052098466,68.91424525912416,230,Monsoon,Tuesday
2024-06-25,P002,Electronics,305.9895139928421,10,297.47118367520534,34,10403.643475756631,221.522296361449,188,Monsoon,Tuesday
2024-06-25,P003,Clothing,276.14367897047805,0,251.84189045041765,39,10769.603479848643,185.89817005732212,146,Monsoon,Tuesday
2024-06-25,P004,Clothing,335.2219063387262,0,317.75448368415897,24,8045.325752129429,244.74907286341448,474,Monsoon,Tuesday
2024-06-25,P005,Groceries,361.4880371039923,5,350.9064047920269,16,5783.808593663877,245.35334755101172,95,Monsoon,Tuesday
2024-06-26,P001,Electronics,169.55687002589795,10,163.03739198090918,72,12208.094641864653,104.94958732037723,158,Monsoon,Wednesday
2024-06-26,P002,Electronics,493.46432166399427,5,484.294960697672,0,0.0,332.98251106611696,481,Monsoon,Wednesday
2024-06-26,P003,Clothing,260.6863678741551,20,278.8628707918619,49,12773.6320258336,186.0772226447232,491,Monsoon,Wednesday
2024-06-26,P004,Clothing,280.4861253113585,5,271.9461654272562,35,9817.014385897546,196.89301666194729,409,Monsoon,Wednesday
2024-06-26,P005,Groceries,254.7080939526728,15,274.25882817506823,39,9933.61566415424,179.54517287788084,288,Monsoon,Wednesday
2024-06-27,P001,Electronics,234.11532683178825,0,217.29158517678857,42,9832.843726935107,148.18357745438274,382,Monsoon,Thursday
2024-06-27,P002,Electronics,144.73837751905316,5,158.93436200870946,81,11723.808579043305,105.93083595501574,228,Monsoon,Thursday
2024-06-27,P003,Clothing,172.30796772036126,20,159.71827978658723,87,14990.79319167143,125.29318251736292,188,Monsoon,Thursday
2024-06-27,P004,Clothing,427.6554551006529,15,442.7973938143442,0,0.0,298.79149040789866,419,Monsoon,Thursday
2024-06-27,P005,Groceries,266.15737198751935,10,255.63493255066444,38,10113.980135525735,194.04828446197865,122,Monsoon,Thursday
2024-06-28,P001,Electronics,407.17502064720446,5,434.9694676609954,0,0.0,285.6652459628847,109,Monsoon,Friday
2024-06-28,P002,Electronics,240.4830273545652,10,263.4216218448913,40,9619.321094182607,146.69411030553516,239,Monsoon,Friday
2024-06-28,P003,Clothing,335.0225607943514,20,326.2670925022298,26,8710.586580653136,245.67551748109534,366,Monsoon,Friday
2024-06-28,P004,Clothing,122.64098624218613,0,117.16310253244977,70,8584.869036953029,85.65152126853832,226,Monsoon,Friday
2024-06-28,P005,Groceries,176.85173088074663,20,170.31728075021695,64,11318.510776367784,119.71873795897739,318,Monsoon,Friday
2024-06-29,P001,Electronics,263.5946014935338,10,250.1593443700941,58,15288.48688662496,187.8836570145463,294,Monsoon,Saturday
2024-06-29,P002,Electronics,403.17509584246636,5,439.4964792252428,0,0.0,285.2349684524119,56,Monsoon,Saturday
2024-06-29,P003,Clothing,428.9454055249722,20,404.79048128824155,6,2573.6724331498335,292.2668932059987,199,Monsoon,Saturday
2024-06-29,P004,Clothing,459.63558398423726,20,490.5334650597409,0,0.0,322.5312886682538,368,Monsoon,Saturday
2024-06-29,P005,Groceries,493.69990659651614,5,474.18333333285614,0,0.0,369.2854605303847,69,Monsoon,Saturday
2024-06-30,P001,Electronics,154.84127522973145,5,144.6294753513675,89,13780.8734954461,97.61082858867393,405,Monsoon,Sunday
2024-06-30,P002,Electronics,256.07838689996095,5,275.31820264983196,50,12803.919344998047,161.6822391529187,302,Monsoon,Sunday
2024-06-30,P003,Clothing,168.30182039847858,20,157.71814705097393,74,12454.334709487415,120.29481647241101,469,Monsoon,Sunday
2024-06-30,P004,Clothing,261.79210700007536,10,236.7778896025253,56,14660.357992004221,185.21975909604288,393,Monsoon,Sunday
2024-06-30,P005,Groceries,473.0929081681447,10,430.3846797458897,0,0.0,331.80095071984624,489,Monsoon,Sunday
2024-07-01,P001,Electronics,431.7600880795743,10,422.4461529931502,0,0.0,313.72597675356434,496,Monsoon,Monday
2024-07-01,P002,Electronics,221.00158414056463,20,211.45587556363768,62,13702.098216715007,136.71167922185518,95,Monsoon,Monday
2024-07-01,P003,Clothing,497.8020416882235,5,506.20010320682167,0,0.0,326.27977649984626,143,Monsoon,Monday
2024-07-01,P004,Clothing,302.402133906775,15,300.6876832330601,39,11793.683222364225,193.6388656714814,244,Monsoon,Monday
2024-07-01,P005,Groceries,354.3800921815379,20,357.95879737829904,24,8505.12221235691,228.96286775177342,211,Monsoon,Monday
2024-07-02,P001,Electronics,275.3675458807646,0,297.09521520759927,28,7710.291284661409,173.06835839820056,296,Monsoon,Tuesday
2024-07-02,P002,Electronics,492.9580214491075,5,480.35014641727116,0,0.0,340.86060709206305,377,Monsoon,Tuesday
2024-07-02,P003,Clothing,331.9330965067455,5,305.9112226072074,30,9957.992895202366,225.7914148996666,419,Monsoon,Tuesday
2024-07-02,P004,Clothing,150.15155364327507,20,152.35237474348037,61,9159.24477223978,93.49265300265212,184,Monsoon,Tuesday
2024-07-02,P005,Groceries,124.79001439580775,5,114.87791789706431,81,10107.991166060427,82.93746040315384,410,Monsoon,Tuesday
2024-07-03,P001,Electronics,422.36225880756075,5,401.05241754172795,0,0.0,307.60013566506905,416,Monsoon,Wednesday
2024-07-03,P002,Electronics,320.3776775362412,10,314.6010180330324,27,8650.197293478512,215.8554751661101,281,Monsoon,Wednesday
2024-07-03,P003,Clothing,275.9282951332977,20,281.981911117703,37,10209.346919932015,195.51229301514715,456,Monsoon,Wednesday
2024-07-03,P004,Clothing,371.04527021704456,10,364.00892383372775,13,4823.58851282158,274.17800931183666,472,Monsoon,Wednesday
2024-07-03,P005,Groceries,320.9071009801071,20,319.91475874036354,35,11231.748534303748,203.3541102755454,150,Monsoon,Wednesday
2024-07-04,P001,Electronics,288.83113387200524,15,308.22940077163753,35,10109.089685520183,205.29652691411178,77,Monsoon,Thursday
2024-07-04,P002,Electronics,394.39859533220573,15,422.70949878411284,3,1183.1957859966171,289.63654791979553,420,Monsoon,Thursday
2024-07-04,P003,Clothing,253.88465994609462,10,248.07313859412608,45,11424.809697574257,188.2410847131369,187,Monsoon,Thursday
2024-07-04,P004,Clothing,314.80291463756964,0,312.00762451817184,22,6925.664122026532,206.03852881257143,112,Monsoon,Thursday
2024-07-04,P005,Groceries,175.19354883041353,15,165.56970858740587,66,11562.774222807293,130.71946347612177,321,Monsoon,Thursday
2024-07-05,P001,Electronics,392.2240323589861,0,367.8440929270204,5,1961.1201617949305,271.6289366752082,364,Monsoon,Friday
2024-07-05,P002,Electronics,128.47071954547073,20,116.59731080420849,79,10149.186844092188,88.99723318908183,478,Monsoon,Friday
2024-07-05,P003,Clothing,370.3139014684926,10,370.4057746755059,11,4073.4529161534183,235.4739146877502,153,Monsoon,Friday
2024-07-05,P004,Clothing,462.3180670938538,5,417.65160948257324,0,0.0,313.59694937171525,397,Monsoon,Friday
2024-07-05,P005,Groceries,426.53375955803307,20,407.6492616886622,5,2132.668797790165,281.0930937326662,389,Monsoon,Friday
2024-07-06,P001,Electronics,293.9485898388634,0,311.8062575377718,32,9406.35487484363,196.29923373071028,51,Monsoon,Saturday
2024-07-06,P002,Electronics,207.55324491173374,15,215.92176476048522,80,16604.2595929387,138.062416728102,124,Monsoon,Saturday
2024-07-06,P003,Clothing,394.849986358991,5,382.1031210035871,7,2763.949904512937,250.1871548777313,322,Monsoon,Saturday
2024-07-06,P004,Clothing,198.5485332590509,20,210.38880836314036,68,13501.300261615463,142.55625038751452,414,Monsoon,Saturday
2024-07-06,P005,Groceries,186.19424877719388,10,182.44803172967332,83,15454.122648507091,135.05244052964562,369,Monsoon,Saturday
2024-07-07,P001,Electronics,178.45573989354864,10,191.3698012536695,71,12670.357532441953,120.56571527400818,127,Monsoon,Sunday
2024-07-07,P002,Electronics,444.9670161079072,0,425.7943520510927,0,0.0,305.39033725148903,225,Monsoon,Sunday
2024-07-07,P003,Clothing,215.8871672510142,10,196.14805611073572,64,13816.77870406491,151.41648986933035,120,Monsoon,Sunday
2024-07-07,P004,Clothing,405.3356212970839,0,398.49027539520154,0,0.0,266.5693175811934,472,Monsoon,Sunday
2024-07-07,P005,Groceries,342.81146175381866,15,336.86180959859297,22,7541.852158584011,206.42173301737722,445,Monsoon,Sunday
2024-07-08,P001,Electronics,427.53315968564715,0,408.8538882627108,0,0.0,261.24571390645696,192,Monsoon,Monday
2024-07-08,P002,Electronics,455.88548804975903,15,489.5006346613562,0,0.0,292.5986923910324,229,Monsoon,Monday
2024-07-08,P003,Clothing,373.7730758326395,20,341.9318322485375,18,6727.915364987512,251.2740097585449,401,Monsoon,Monday
2024-07-08,P004,Clothing,127.44039395805827,5,124.792742418577,73,9303.148758938254,87.67046613834577,329,Monsoon,Monday
2024-07-08,P005,Groceries,154.88689264402637,20,150.17680892359547,82,12700.725196810163,97.34839642059795,360,Monsoon,Monday
2024-07-09,P001,Electronics,423.5709228871166,0,424.12612405538147,0,0.0,256.2173122032665,415,Monsoon,Tuesday
2024-07-09,P002,Electronics,317.559368285259,5,324.2283094505638,20,6351.18736570518,209.21420205865408,192,Monsoon,Tuesday
2024-07-09,P003,Clothing,367.9075609558405,15,385.27677230028,12,4414.890731470086,249.05385575610288,265,Monsoon,Tuesday
2024-07-09,P004,Clothing,330.5122373134777,15,315.0230103900008,25,8262.805932836944,244.70133678753487,263,Monsoon,Tuesday
2024-07-09,P005,Groceries,199.94244406433376,10,185.02886713368116,58,11596.661755731358,135.0370784141191,191,Monsoon,Tuesday
2024-07-10,P001,Electronics,470.63156685725033,10,512.3769196336107,0,0.0,336.9735982442461,326,Monsoon,Wednesday
2024-07-10,P002,Electronics,242.44235980758378,15,241.73311384511712,58,14061.65686883986,152.77808920167567,498,Monsoon,Wednesday
2024-07-10,P003,Clothing,389.93254940972355,15,428.7908078463287,2,779.8650988194471,236.83658790044348,431,Monsoon,Wednesday
2024-07-10,P004,Clothing,267.5017991680858,15,271.3191336080994,44,11770.079163395776,166.51894807001355,392,Monsoon,Wednesday
2024-07-10,P005,Groceries,268.79286644262845,20,249.04637732247863,43,11558.093257033024,193.99689788070063,127,Monsoon,Wednesday
2024-07-11,P001,Electronics,314.5805024168932,10,289.6520063967261,31,9751.995574923689,206.90854291213876,311,Monsoon,Thursday
2024-07-11,P002,Electronics,232.89110562651354,10,248.84191415185572,46,10712.990858819623,148.48202933405153,280,Monsoon,Thursday
2024-07-11,P003,Clothing,183.39778998170422,5,197.61691641415774,51,9353.287289066915,127.58927516919546,285,Monsoon,Thursday
2024-07-11,P004,Clothing,378.1317625810268,20,380.6582405104209,14,5293.844676134375,255.85203591056143,416,Monsoon,Thursday
2024-07-11,P005,Groceries,417.3379311443904,20,449.7741438290856,0,0.0,285.4878288241252,434,Monsoon,Thursday
2024-07-12,P001,Electronics,319.58985399445567,0,313.1104229249684,23,7350.56664187248,228.10593423640464,268,Monsoon,Friday
2024-07-12,P002,Electronics,117.76098624241214,5,122.07013378241152,88,10362.96678933227,75.09168876961898,461,Monsoon,Friday
2024-07-12,P003,Clothing,179.18930221398705,15,164.25575834067342,70,12543.251154979094,112.501680298485,127,Monsoon,Friday
2024-07-12,P004,Clothing,202.65072156609114,0,221.20998333650272,43,8713.981027341919,144.98555593928728,164,Monsoon,Friday
2024-07-12,P005,Groceries,493.75252504744134,15,450.5335259567981,0,0.0,298.6312194699702,73,Monsoon,Friday
2024-07-13,P001,Electronics,382.67508338421743,0,397.09402833766075,2,765.3501667684349,245.2402687678536,462,Monsoon,Saturday
2024-07-13,P002,Electronics,469.85899142366253,5,432.26434310656276,0,0.0,344.02059776927956,288,Monsoon,Saturday
2024-07-13,P003,Clothing,358.33394076675853,5,348.75231660150513,19,6808.344874568412,249.69292180310956,494,Monsoon,Saturday
2024-07-13,P004,Clothing,391.1022869314338,5,399.63470387963065,3,1173.3068607943014,282.02274255434446,313,Monsoon,Saturday
2024-07-13,P005,Groceries,122.18627890601974,0,120.10539696397359,97,11852.069053883915,83.11097678499814,188,Monsoon,Saturday
2024-07-14,P001,Electronics,103.56511366869955,10,108.05936115313209,99,10252.946253201255,71.18963803745636,408,Monsoon,Sunday
2024-07-14,P002,Electronics,365.03330574957954,10,364.7165549637032,17,6205.566197742852,266.6748461357159,292,Monsoon,Sunday
2024-07-14,P003,Clothing,120.92230883332844,10,120.23951257974731,94,11366.697030332874,86.04581450199608,156,Monsoon,Sunday
2024-07-14,P004,Clothing,446.2550349126041,5,440.75546793307274,0,0.0,268.8817920491449,164,Monsoon,Sunday
2024-07-14,P005,Groceries,332.0687479965215,15,305.5044495831454,38,12618.612423867817,233.70550323778258,222,Monsoon,Sunday
2024-07-15,P001,Electronics,294.9879233262176,0,321.25137408577376,19,5604.770543198134,218.28047642993218,136,Monsoon,Monday
2024-07-15,P002,Electronics,372.92218514682446,5,374.63668058712364,10,3729.2218514682445,226.17114189944218,137,Monsoon,Monday
2024-07-15,P003,Clothing,167.61500654502044,0,173.31144753572877,72,12068.28047124147,112.383093928783,417,Monsoon,Monday
2024-07-15,P004,Clothing,184.59629744334006,15,195.94892290980863,64,11814.163036373764,114.50249419293213,451,Monsoon,Monday
2024-07-15,P005,Groceries,342.2700888692688,10,313.26856138798286,26,8899.022310600989,239.0068302251347,262,Monsoon,Monday
2024-07-16,P001,Electronics,296.5070513960003,15,300.0094690533854,28,8302.197439088008,207.68088816463006,305,Monsoon,Tuesday
2024-07-16,P002,Electronics,497.3680438330271,20,466.1736586807128,0,0.0,340.2376961927695,190,Monsoon,Tuesday
2024-07-16,P003,Clothing,310.47012826783657,15,308.89577915850197,34,10555.984361106443,212.27501611796393,188,Monsoon,Tuesday
2024-07-16,P004,Clothing,397.6941033748955,10,395.22385376865986,6,2386.164620249373,254.2231882652082,334,Monsoon,Tuesday
2024-07-16,P005,Groceries,368.23202033077416,5,339.4851650063232,16,5891.712325292387,238.55233618858938,262,Monsoon,Tuesday
2024-07-17,P001,Electronics,114.26976654421294,15,112.92217875016193,76,8684.502257360184,74.62736901262632,272,Monsoon,Wednesday
2024-07-17,P002,Electronics,356.13893851909484,10,335.27727919177585,18,6410.5008933437075,251.70782823681427,209,Monsoon,Wednesday
2024-07-17,P003,Clothing,493.9463761379371,5,447.41591078945083,0,0.0,353.47261666023553,126,Monsoon,Wednesday
2024-07-17,P004,Clothing,261.45421050100185,10,249.39311228322555,52,13595.618946052096,189.00467732431366,238,Monsoon,Wednesday
2024-07-17,P005,Groceries,384.6051601247274,0,352.406767255034,10,3846.0516012472735,270.4786563906064,66,Monsoon,Wednesday
2024-07-18,P001,Electronics,404.6725423921273,5,394.4361160200474,3,1214.017627176382,247.51321283608695,218,Monsoon,Thursday
2024-07-18,P002,Electronics,481.75144008835724,5,505.1528126369982,0,0.0,324.4626675224476,191,Monsoon,Thursday
2024-07-18,P003,Clothing,340.18914530010966,20,372.023205245643,19,6463.593760702083,238.8845799834563,495,Monsoon,Thursday
2024-07-18,P004,Clothing,279.7463486500602,5,258.80537106978267,31,8672.136808151867,187.79485783371692,452,Monsoon,Thursday
2024-07-18,P005,Groceries,178.39148899666708,5,174.35815390770082,62,11060.272317793359,116.39613909839356,213,Monsoon,Thursday
2024-07-19,P001,Electronics,422.0884838854024,5,440.1807133422682,0,0.0,273.9410850184211,353,Monsoon,Friday
2024-07-19,P002,Electronics,325.040596959426,0,303.96872740809044,19,6175.771342229094,232.7968510625955,491,Monsoon,Friday
2024-07-19,P003,Clothing,369.4066109888436,20,389.27091677810625,16,5910.505775821498,261.47223376567683,436,Monsoon,Friday
2024-07-19,P004,Clothing,129.3778764023046,10,122.72779126911533,91,11773.386752609718,82.45024314231937,138,Monsoon,Friday
2024-07-19,P005,Groceries,325.17249260204636,20,305.8062001479968,26,8454.484807653205,221.58635326333496,497,Monsoon,Friday
2024-07-20,P001,Electronics,106.83740804814215,10,100.25570033427432,113,12072.627109440064,71.92645846325102,410,Monsoon,Saturday
2024-07-20,P002,Electronics,405.4417436651981,10,409.20598030054236,2,810.8834873303962,250.54642600524127,188,Monsoon,Saturday
2024-07-20,P003,Clothing,443.12037491303624,20,423.8957249996675,0,0.0,319.44896653081,443,Monsoon,Saturday
2024-07-20,P004,Clothing,196.1782254703637,5,209.31689940078027,78,15301.90158668837,136.51157449020906,250,Monsoon,Saturday
2024-07-20,P005,Groceries,483.6773945834086,15,439.92474438392867,0,0.0,300.91554900697815,263,Monsoon,Saturday
2024-07-21,P001,Electronics,318.121280946303,10,319.7174764538488,31,9861.759709335392,217.2821553986288,325,Monsoon,Sunday
